query_id, author, title 
1934, An Appeal to the Christian Women of the South, Angelina Emily Grimk
1935, Etiquette, Emily Post 
1936,  Complete, Emily Dickinson 
1937,  Third Series, Emily Dickinson 
1938, The Story Of Ireland, Emily Lawless 
1939, Entertaining Made Easy, Emily Rose Burt 
1940, Our Catholic Heritage in English Literature, Emily Hickey 
1941,  The History of Emily Montague, Frances Brooke 
1942, s Delight, Emily Mayer Higgins 
1943,  Woman as Decoration, Emily Burbank 
1944, Suzanna Stirs the Fire, Emily Calvin Blake 
1945, s Daughter, Emily Sarah Holt 
1946, The White Lady of Hazelwood, Emily Sarah Holt 
1947, The White Rose of Langley, Emily Sarah Holt 
1948,  Mistress Margery, Emily Sarah Holt 
1949, The Well in the Desert, Emily Sarah Holt 
1950, Our Little Lady, Emily Sarah Holt 
1951, s Daughters, Emily Sarah Holt 
1952, A Forgotten Hero, Emily Sarah Holt 
1953, Clare Avery, Emily Sarah Holt 
1954,  Lodge, Emily Sarah Holt 
1955, The Gold that Glitters, Emily Sarah Holt 
1956, s Well, Emily Sarah Holt 
1957, Through the Malay Archipelago, Emily Richings 
1958,  A Poem XXI, Emily Dickinson 
1959, Chats on Old Lace and Needlework, Emily Leigh Lowes 
1960, It Might Have Been, Emily Sarah Holt 
1961, s Harvest, Emily Sarah Holt 
1962,  cat, Emily Neville 
1963, s Sake, Emily Sarah Holt 
1964, An Ohio Woman in the Philippines, Emily Bronson Conger 
1965, Robin Tremayne, Emily Sarah Holt 
1966, One Snowy Night, Emily Sarah Holt 
1967, In Convent Walls, Emily Sarah Holt 
1968, Jap Herron, Emily Grant Hutchings 
1969, Barbara Lynn, Emily J
1970, s Letters, Emily Eden 
1971, Blazing The Way, Emily Inez Denny 
1972, s Country, Emily Churchill Thompson Sheets 
1973, The Olivia Letters, Emily Edson Briggs                                
1974, Emily of New Moon, Lucy Maud Montgomery 
1975, Wuthering Heights, Emily Bront
1976, An Appeal to the Christian Women of the South, Angelina Emily Grimk
1977, Etiquette, Emily Post 
1978,  Complete, Emily Dickinson 
1979,  Third Series, Emily Dickinson 
1980, The Story Of Ireland, Emily Lawless 
1981, Entertaining Made Easy, Emily Rose Burt 
1982, Our Catholic Heritage in English Literature, Emily Hickey 
1983,  The History of Emily Montague, Frances Brooke 
1984, s Delight, Emily Mayer Higgins 
1985,  Woman as Decoration, Emily Burbank 
1986, Suzanna Stirs the Fire, Emily Calvin Blake 
1987, s Daughter, Emily Sarah Holt 
1988, The White Lady of Hazelwood, Emily Sarah Holt 
1989, The White Rose of Langley, Emily Sarah Holt 
1990,  Mistress Margery, Emily Sarah Holt 
1991, The Well in the Desert, Emily Sarah Holt 
1992, Our Little Lady, Emily Sarah Holt 
1993, s Daughters, Emily Sarah Holt 
1994, A Forgotten Hero, Emily Sarah Holt 
1995, Clare Avery, Emily Sarah Holt 
1996,  Lodge, Emily Sarah Holt 
1997, The Gold that Glitters, Emily Sarah Holt 
1998, s Well, Emily Sarah Holt 
1999, Through the Malay Archipelago, Emily Richings 
2000,  A Poem XXI, Emily Dickinson 
2001, Chats on Old Lace and Needlework, Emily Leigh Lowes 
2002, It Might Have Been, Emily Sarah Holt 
2003, s Harvest, Emily Sarah Holt 
2004,  cat, Emily Neville 
2005, s Sake, Emily Sarah Holt 
2006, An Ohio Woman in the Philippines, Emily Bronson Conger 
2007, Robin Tremayne, Emily Sarah Holt 
2008, One Snowy Night, Emily Sarah Holt 
2009, In Convent Walls, Emily Sarah Holt 
2010, Jap Herron, Emily Grant Hutchings 
2011, Barbara Lynn, Emily J
2012, s Letters, Emily Eden 
2013, Blazing The Way, Emily Inez Denny 
2014, s Country, Emily Churchill Thompson Sheets 
2015, The Olivia Letters, Emily Edson Briggs                                
2016, Emily of New Moon, Lucy Maud Montgomery 
2017, Wuthering Heights, Emily Bront
2018, An Appeal to the Christian Women of the South, Angelina Emily Grimk
2019, Etiquette, Emily Post 
2020,  Complete, Emily Dickinson 
2021,  Third Series, Emily Dickinson 
2022, The Story Of Ireland, Emily Lawless 
2023, Entertaining Made Easy, Emily Rose Burt 
2024, Our Catholic Heritage in English Literature, Emily Hickey 
2025,  The History of Emily Montague, Frances Brooke 
2026, s Delight, Emily Mayer Higgins 
2027,  Woman as Decoration, Emily Burbank 
2028, Suzanna Stirs the Fire, Emily Calvin Blake 
2029, s Daughter, Emily Sarah Holt 
2030, The White Lady of Hazelwood, Emily Sarah Holt 
2031, The White Rose of Langley, Emily Sarah Holt 
2032,  Mistress Margery, Emily Sarah Holt 
2033, The Well in the Desert, Emily Sarah Holt 
2034, Our Little Lady, Emily Sarah Holt 
2035, s Daughters, Emily Sarah Holt 
2036, A Forgotten Hero, Emily Sarah Holt 
2037, Clare Avery, Emily Sarah Holt 
2038,  Lodge, Emily Sarah Holt 
2039, The Gold that Glitters, Emily Sarah Holt 
2040, s Well, Emily Sarah Holt 
2041, Through the Malay Archipelago, Emily Richings 
2042,  A Poem XXI, Emily Dickinson 
2043, Chats on Old Lace and Needlework, Emily Leigh Lowes 
2044, It Might Have Been, Emily Sarah Holt 
2045, s Harvest, Emily Sarah Holt 
2046,  cat, Emily Neville 
2047, s Sake, Emily Sarah Holt 
2048, An Ohio Woman in the Philippines, Emily Bronson Conger 
2049, Robin Tremayne, Emily Sarah Holt 
2050, One Snowy Night, Emily Sarah Holt 
2051, In Convent Walls, Emily Sarah Holt 
2052, Jap Herron, Emily Grant Hutchings 
2053, Barbara Lynn, Emily J
2054, s Letters, Emily Eden 
2055, Blazing The Way, Emily Inez Denny 
2056, s Country, Emily Churchill Thompson Sheets 
2057, The Olivia Letters, Emily Edson Briggs                                
2058, Emily of New Moon, Lucy Maud Montgomery 
2059, Wuthering Heights, Emily Bront
2060, An Appeal to the Christian Women of the South, Angelina Emily Grimk
2061, Etiquette, Emily Post 
2062,  Complete, Emily Dickinson 
2063,  Third Series, Emily Dickinson 
2064, The Story Of Ireland, Emily Lawless 
2065, Entertaining Made Easy, Emily Rose Burt 
2066, Our Catholic Heritage in English Literature, Emily Hickey 
2067,  The History of Emily Montague, Frances Brooke 
2068, s Delight, Emily Mayer Higgins 
2069,  Woman as Decoration, Emily Burbank 
2070, Suzanna Stirs the Fire, Emily Calvin Blake 
2071, s Daughter, Emily Sarah Holt 
2072, The White Lady of Hazelwood, Emily Sarah Holt 
2073, The White Rose of Langley, Emily Sarah Holt 
2074,  Mistress Margery, Emily Sarah Holt 
2075, The Well in the Desert, Emily Sarah Holt 
2076, Our Little Lady, Emily Sarah Holt 
2077, s Daughters, Emily Sarah Holt 
2078, A Forgotten Hero, Emily Sarah Holt 
2079, Clare Avery, Emily Sarah Holt 
2080,  Lodge, Emily Sarah Holt 
2081, The Gold that Glitters, Emily Sarah Holt 
2082, s Well, Emily Sarah Holt 
2083, Through the Malay Archipelago, Emily Richings 
2084,  A Poem XXI, Emily Dickinson 
2085, Chats on Old Lace and Needlework, Emily Leigh Lowes 
2086, It Might Have Been, Emily Sarah Holt 
2087, s Harvest, Emily Sarah Holt 
2088,  cat, Emily Neville 
2089, s Sake, Emily Sarah Holt 
2090, An Ohio Woman in the Philippines, Emily Bronson Conger 
2091, Robin Tremayne, Emily Sarah Holt 
2092, One Snowy Night, Emily Sarah Holt 
2093, In Convent Walls, Emily Sarah Holt 
2094, Jap Herron, Emily Grant Hutchings 
2095, Barbara Lynn, Emily J
2096, s Letters, Emily Eden 
2097, Blazing The Way, Emily Inez Denny 
2098, s Country, Emily Churchill Thompson Sheets 
2099, The Olivia Letters, Emily Edson Briggs                                
2100, Emily of New Moon, Lucy Maud Montgomery 
2101, Wuthering Heights, Emily Bront
2102, An Appeal to the Christian Women of the South, Angelina Emily Grimk
2103, Etiquette, Emily Post 
2104,  Complete, Emily Dickinson 
2105,  Third Series, Emily Dickinson 
2106, The Story Of Ireland, Emily Lawless 
2107, Entertaining Made Easy, Emily Rose Burt 
2108, Our Catholic Heritage in English Literature, Emily Hickey 
2109,  The History of Emily Montague, Frances Brooke 
2110, s Delight, Emily Mayer Higgins 
2111,  Woman as Decoration, Emily Burbank 
2112, Suzanna Stirs the Fire, Emily Calvin Blake 
2113, s Daughter, Emily Sarah Holt 
2114, The White Lady of Hazelwood, Emily Sarah Holt 
2115, The White Rose of Langley, Emily Sarah Holt 
2116,  Mistress Margery, Emily Sarah Holt 
2117, The Well in the Desert, Emily Sarah Holt 
2118, Our Little Lady, Emily Sarah Holt 
2119, s Daughters, Emily Sarah Holt 
2120, A Forgotten Hero, Emily Sarah Holt 
2121, Clare Avery, Emily Sarah Holt 
2122,  Lodge, Emily Sarah Holt 
2123, The Gold that Glitters, Emily Sarah Holt 
2124, s Well, Emily Sarah Holt 
2125, Through the Malay Archipelago, Emily Richings 
2126,  A Poem XXI, Emily Dickinson 
2127, Chats on Old Lace and Needlework, Emily Leigh Lowes 
2128, It Might Have Been, Emily Sarah Holt 
2129, s Harvest, Emily Sarah Holt 
2130,  cat, Emily Neville 
2131, s Sake, Emily Sarah Holt 
2132, An Ohio Woman in the Philippines, Emily Bronson Conger 
2133, Robin Tremayne, Emily Sarah Holt 
2134, One Snowy Night, Emily Sarah Holt 
2135, In Convent Walls, Emily Sarah Holt 
2136, Jap Herron, Emily Grant Hutchings 
2137, Barbara Lynn, Emily J
2138, s Letters, Emily Eden 
2139, Blazing The Way, Emily Inez Denny 
2140, s Country, Emily Churchill Thompson Sheets 
2141, The Olivia Letters, Emily Edson Briggs                                
2142, Emily of New Moon, Lucy Maud Montgomery 
2143, Wuthering Heights, Emily Bront
2144, An Appeal to the Christian Women of the South, Angelina Emily Grimk
2145, Etiquette, Emily Post 
2146,  Complete, Emily Dickinson 
2147,  Third Series, Emily Dickinson 
2148, The Story Of Ireland, Emily Lawless 
2149, Entertaining Made Easy, Emily Rose Burt 
2150, Our Catholic Heritage in English Literature, Emily Hickey 
2151,  The History of Emily Montague, Frances Brooke 
2152, s Delight, Emily Mayer Higgins 
2153,  Woman as Decoration, Emily Burbank 
2154, Suzanna Stirs the Fire, Emily Calvin Blake 
2155, s Daughter, Emily Sarah Holt 
2156, The White Lady of Hazelwood, Emily Sarah Holt 
2157, The White Rose of Langley, Emily Sarah Holt 
2158,  Mistress Margery, Emily Sarah Holt 
2159, The Well in the Desert, Emily Sarah Holt 
2160, Our Little Lady, Emily Sarah Holt 
2161, s Daughters, Emily Sarah Holt 
2162, A Forgotten Hero, Emily Sarah Holt 
2163, Clare Avery, Emily Sarah Holt 
2164,  Lodge, Emily Sarah Holt 
2165, The Gold that Glitters, Emily Sarah Holt 
2166, s Well, Emily Sarah Holt 
2167, Through the Malay Archipelago, Emily Richings 
2168,  A Poem XXI, Emily Dickinson 
2169, Chats on Old Lace and Needlework, Emily Leigh Lowes 
2170, It Might Have Been, Emily Sarah Holt 
2171, s Harvest, Emily Sarah Holt 
2172,  cat, Emily Neville 
2173, s Sake, Emily Sarah Holt 
2174, An Ohio Woman in the Philippines, Emily Bronson Conger 
2175, Robin Tremayne, Emily Sarah Holt 
2176, One Snowy Night, Emily Sarah Holt 
2177, In Convent Walls, Emily Sarah Holt 
2178, Jap Herron, Emily Grant Hutchings 
2179, Barbara Lynn, Emily J
2180, s Letters, Emily Eden 
2181, Blazing The Way, Emily Inez Denny 
2182, s Country, Emily Churchill Thompson Sheets 
2183, The Olivia Letters, Emily Edson Briggs                                
2184, Emily of New Moon, Lucy Maud Montgomery 
2185, Wuthering Heights, Emily Bront
2186, An Appeal to the Christian Women of the South, Angelina Emily Grimk
2187, Etiquette, Emily Post 
2188,  Complete, Emily Dickinson 
2189,  Third Series, Emily Dickinson 
2190, The Story Of Ireland, Emily Lawless 
2191, Entertaining Made Easy, Emily Rose Burt 
2192, Our Catholic Heritage in English Literature, Emily Hickey 
2193,  The History of Emily Montague, Frances Brooke 
2194, s Delight, Emily Mayer Higgins 
2195,  Woman as Decoration, Emily Burbank 
2196, Suzanna Stirs the Fire, Emily Calvin Blake 
2197, s Daughter, Emily Sarah Holt 
2198, The White Lady of Hazelwood, Emily Sarah Holt 
2199, The White Rose of Langley, Emily Sarah Holt 
2200,  Mistress Margery, Emily Sarah Holt 
2201, The Well in the Desert, Emily Sarah Holt 
2202, Our Little Lady, Emily Sarah Holt 
2203, s Daughters, Emily Sarah Holt 
2204, A Forgotten Hero, Emily Sarah Holt 
2205, Clare Avery, Emily Sarah Holt 
2206,  Lodge, Emily Sarah Holt 
2207, The Gold that Glitters, Emily Sarah Holt 
2208, s Well, Emily Sarah Holt 
2209, Through the Malay Archipelago, Emily Richings 
2210,  A Poem XXI, Emily Dickinson 
2211, Chats on Old Lace and Needlework, Emily Leigh Lowes 
2212, It Might Have Been, Emily Sarah Holt 
2213, s Harvest, Emily Sarah Holt 
2214,  cat, Emily Neville 
2215, s Sake, Emily Sarah Holt 
2216, An Ohio Woman in the Philippines, Emily Bronson Conger 
2217, Robin Tremayne, Emily Sarah Holt 
2218, One Snowy Night, Emily Sarah Holt 
2219, In Convent Walls, Emily Sarah Holt 
2220, Jap Herron, Emily Grant Hutchings 
2221, Barbara Lynn, Emily J
2222, s Letters, Emily Eden 
2223, Blazing The Way, Emily Inez Denny 
2224, s Country, Emily Churchill Thompson Sheets 
2225, The Olivia Letters, Emily Edson Briggs                                
2226, Emily of New Moon, Lucy Maud Montgomery 
2227, Wuthering Heights, Emily Bront
2228, An Appeal to the Christian Women of the South, Angelina Emily Grimk
2229, Etiquette, Emily Post 
2230,  Complete, Emily Dickinson 
2231,  Third Series, Emily Dickinson 
2232, The Story Of Ireland, Emily Lawless 
2233, Entertaining Made Easy, Emily Rose Burt 
2234, Our Catholic Heritage in English Literature, Emily Hickey 
2235,  The History of Emily Montague, Frances Brooke 
2236, s Delight, Emily Mayer Higgins 
2237,  Woman as Decoration, Emily Burbank 
2238, Suzanna Stirs the Fire, Emily Calvin Blake 
2239, s Daughter, Emily Sarah Holt 
2240, The White Lady of Hazelwood, Emily Sarah Holt 
2241, The White Rose of Langley, Emily Sarah Holt 
2242,  Mistress Margery, Emily Sarah Holt 
2243, The Well in the Desert, Emily Sarah Holt 
2244, Our Little Lady, Emily Sarah Holt 
2245, s Daughters, Emily Sarah Holt 
2246, A Forgotten Hero, Emily Sarah Holt 
2247, Clare Avery, Emily Sarah Holt 
2248,  Lodge, Emily Sarah Holt 
2249, The Gold that Glitters, Emily Sarah Holt 
2250, s Well, Emily Sarah Holt 
2251, Through the Malay Archipelago, Emily Richings 
2252,  A Poem XXI, Emily Dickinson 
2253, Chats on Old Lace and Needlework, Emily Leigh Lowes 
2254, It Might Have Been, Emily Sarah Holt 
2255, s Harvest, Emily Sarah Holt 
2256,  cat, Emily Neville 
2257, s Sake, Emily Sarah Holt 
2258, An Ohio Woman in the Philippines, Emily Bronson Conger 
2259, Robin Tremayne, Emily Sarah Holt 
2260, One Snowy Night, Emily Sarah Holt 
2261, In Convent Walls, Emily Sarah Holt 
2262, Jap Herron, Emily Grant Hutchings 
2263, Barbara Lynn, Emily J
2264, s Letters, Emily Eden 
2265, Blazing The Way, Emily Inez Denny 
2266, s Country, Emily Churchill Thompson Sheets 
2267, The Olivia Letters, Emily Edson Briggs                                
2268, Emily of New Moon, Lucy Maud Montgomery 
2269, Wuthering Heights, Emily Bront
2270, An Appeal to the Christian Women of the South, Angelina Emily Grimk
2271, Etiquette, Emily Post 
2272,  Complete, Emily Dickinson 
2273,  Third Series, Emily Dickinson 
2274, The Story Of Ireland, Emily Lawless 
2275, Entertaining Made Easy, Emily Rose Burt 
2276, Our Catholic Heritage in English Literature, Emily Hickey 
2277,  The History of Emily Montague, Frances Brooke 
2278, s Delight, Emily Mayer Higgins 
2279,  Woman as Decoration, Emily Burbank 
2280, Suzanna Stirs the Fire, Emily Calvin Blake 
2281, s Daughter, Emily Sarah Holt 
2282, The White Lady of Hazelwood, Emily Sarah Holt 
2283, The White Rose of Langley, Emily Sarah Holt 
2284,  Mistress Margery, Emily Sarah Holt 
2285, The Well in the Desert, Emily Sarah Holt 
2286, Our Little Lady, Emily Sarah Holt 
2287, s Daughters, Emily Sarah Holt 
2288, A Forgotten Hero, Emily Sarah Holt 
2289, Clare Avery, Emily Sarah Holt 
2290,  Lodge, Emily Sarah Holt 
2291, The Gold that Glitters, Emily Sarah Holt 
2292, s Well, Emily Sarah Holt 
2293, Through the Malay Archipelago, Emily Richings 
2294,  A Poem XXI, Emily Dickinson 
2295, Chats on Old Lace and Needlework, Emily Leigh Lowes 
2296, It Might Have Been, Emily Sarah Holt 
2297, s Harvest, Emily Sarah Holt 
2298,  cat, Emily Neville 
2299, s Sake, Emily Sarah Holt 
2300, An Ohio Woman in the Philippines, Emily Bronson Conger 
2301, Robin Tremayne, Emily Sarah Holt 
2302, One Snowy Night, Emily Sarah Holt 
2303, In Convent Walls, Emily Sarah Holt 
2304, Jap Herron, Emily Grant Hutchings 
2305, Barbara Lynn, Emily J
2306, s Letters, Emily Eden 
2307, Blazing The Way, Emily Inez Denny 
2308, s Country, Emily Churchill Thompson Sheets 
2309, The Olivia Letters, Emily Edson Briggs                                
2310, Emily of New Moon, Lucy Maud Montgomery 
2311, Wuthering Heights, Emily Bront
2312, An Appeal to the Christian Women of the South, Angelina Emily Grimk
2313, Etiquette, Emily Post 
2314,  Complete, Emily Dickinson 
2315,  Third Series, Emily Dickinson 
2316, The Story Of Ireland, Emily Lawless 
2317, Entertaining Made Easy, Emily Rose Burt 
2318, Our Catholic Heritage in English Literature, Emily Hickey 
2319,  The History of Emily Montague, Frances Brooke 
2320, s Delight, Emily Mayer Higgins 
2321,  Woman as Decoration, Emily Burbank 
2322, Suzanna Stirs the Fire, Emily Calvin Blake 
2323, s Daughter, Emily Sarah Holt 
2324, The White Lady of Hazelwood, Emily Sarah Holt 
2325, The White Rose of Langley, Emily Sarah Holt 
2326,  Mistress Margery, Emily Sarah Holt 
2327, The Well in the Desert, Emily Sarah Holt 
2328, Our Little Lady, Emily Sarah Holt 
2329, s Daughters, Emily Sarah Holt 
2330, A Forgotten Hero, Emily Sarah Holt 
2331, Clare Avery, Emily Sarah Holt 
2332,  Lodge, Emily Sarah Holt 
2333, The Gold that Glitters, Emily Sarah Holt 
